image_name,contains_tiny,contains_small,contains_regular,tiny_instances,small_instances,regular_instances,target_instances
9999973_00000_d_0000093.jpg,1,1,0,2,13,0,15
9999973_00000_d_0000094.jpg,1,1,1,2,7,3,12
9999973_00000_d_0000095.jpg,1,1,1,7,24,21,52
9999973_00000_d_0000096.jpg,1,1,1,14,26,20,60
9999973_00000_d_0000097.jpg,1,1,1,27,23,11,61
9999973_00000_d_0000098.jpg,1,1,1,1,1,10,12
9999973_00000_d_0000099.jpg,1,1,1,15,18,5,38
9999973_00000_d_0000100.jpg,1,1,1,4,4,3,11
9999973_00000_d_0000101.jpg,1,1,1,2,7,4,13
9999973_00000_d_0000102.jpg,1,1,1,2,13,4,19
9999973_00000_d_0000103.jpg,1,1,1,6,18,4,28
9999973_00000_d_0000104.jpg,1,1,1,3,8,7,18
9999973_00000_d_0000105.jpg,1,1,1,5,7,7,19
9999973_00000_d_0000106.jpg,1,1,1,9,10,9,28
9999973_00000_d_0000107.jpg,1,1,0,55,6,0,61
9999973_00000_d_0000108.jpg,1,1,1,15,12,6,33
9999973_00000_d_0000109.jpg,1,1,1,38,16,4,58
9999973_00000_d_0000110.jpg,1,1,1,52,20,2,74
9999973_00000_d_0000111.jpg,1,1,1,44,29,7,80
9999973_00000_d_0000112.jpg,1,1,1,13,17,5,35
9999973_00000_d_0000113.jpg,1,1,1,33,32,10,75
9999973_00000_d_0000114.jpg,1,1,1,3,1,6,10
9999973_00000_d_0000115.jpg,1,0,1,4,0,11,15
9999973_00000_d_0000116.jpg,1,1,1,2,7,7,16
9999973_00000_d_0000117.jpg,1,1,1,14,8,1,23
9999973_00000_d_0000118.jpg,1,1,1,5,8,5,18
9999973_00000_d_0000119.jpg,1,1,1,5,4,8,17
9999973_00000_d_0000120.jpg,1,1,1,12,18,3,33
9999973_00000_d_0000121.jpg,1,1,1,5,8,10,23
9999973_00000_d_0000122.jpg,1,1,1,8,13,7,28
9999973_00000_d_0000123.jpg,1,1,1,22,18,4,44
9999973_00000_d_0000124.jpg,1,1,1,7,11,6,24
9999973_00000_d_0000125.jpg,1,1,1,11,13,4,28
9999973_00000_d_0000126.jpg,1,1,1,3,2,7,12
9999973_00000_d_0000127.jpg,1,1,1,7,7,2,16
9999973_00000_d_0000128.jpg,1,1,1,10,13,11,34
9999973_00000_d_0000129.jpg,1,1,1,11,20,11,42
9999973_00000_d_0000130.jpg,1,1,1,4,9,5,18
9999973_00000_d_0000131.jpg,1,1,1,27,25,8,60
9999973_00000_d_0000132.jpg,1,1,1,4,7,12,23
9999973_00000_d_0000133.jpg,1,1,1,7,13,9,29
9999973_00000_d_0000134.jpg,1,1,1,1,1,5,7
9999973_00000_d_0000135.jpg,1,1,1,19,15,8,42
9999973_00000_d_0000136.jpg,1,1,1,34,15,5,54
9999973_00000_d_0000137.jpg,1,1,1,30,5,14,49
9999973_00000_d_0000138.jpg,1,1,1,34,11,8,53
9999973_00000_d_0000139.jpg,1,1,1,23,17,7,47
9999973_00000_d_0000140.jpg,1,1,1,29,25,4,58
9999973_00000_d_0000141.jpg,1,1,1,17,16,4,37
9999973_00000_d_0000142.jpg,1,1,1,23,16,7,46
9999973_00000_d_0000143.jpg,1,1,1,13,12,6,31
9999973_00000_d_0000144.jpg,1,1,1,2,8,2,12
9999973_00000_d_0000145.jpg,1,1,1,9,3,4,16
9999973_00000_d_0000146.jpg,1,1,1,7,8,8,23
9999973_00000_d_0000147.jpg,1,1,1,31,8,7,46
9999973_00000_d_0000148.jpg,1,1,1,66,13,2,81
9999973_00000_d_0000149.jpg,1,1,1,2,2,12,16
9999973_00000_d_0000150.jpg,1,1,1,3,6,12,21
9999973_00000_d_0000151.jpg,1,1,1,3,5,5,13
9999976_00000_d_0000001.jpg,1,0,0,26,0,0,26
9999976_00000_d_0000002.jpg,1,0,0,11,0,0,11
9999976_00000_d_0000003.jpg,1,0,0,9,0,0,9
9999976_00000_d_0000004.jpg,1,0,0,12,0,0,12
9999976_00000_d_0000005.jpg,1,1,0,20,5,0,25
9999976_00000_d_0000006.jpg,1,1,0,10,8,0,18
9999976_00000_d_0000007.jpg,1,1,0,5,2,0,7
9999976_00000_d_0000008.jpg,1,1,0,5,6,0,11
9999976_00000_d_0000009.jpg,1,0,0,16,0,0,16
9999976_00000_d_0000010.jpg,1,1,0,18,8,0,26
9999976_00000_d_0000011.jpg,1,0,0,10,0,0,10
9999976_00000_d_0000012.jpg,1,1,0,22,1,0,23
9999976_00000_d_0000013.jpg,1,1,0,1,8,0,9
9999976_00000_d_0000014.jpg,1,1,0,3,11,0,14
9999976_00000_d_0000015.jpg,1,1,0,36,2,0,38
9999976_00000_d_0000016.jpg,1,1,0,44,12,0,56
9999976_00000_d_0000017.jpg,1,1,0,44,16,0,60
9999976_00000_d_0000018.jpg,1,1,0,1,1,0,2
9999976_00000_d_0000019.jpg,1,1,0,9,1,0,10
9999976_00000_d_0000020.jpg,1,1,0,23,4,0,27
9999976_00000_d_0000021.jpg,1,1,0,15,7,0,22
9999976_00000_d_0000022.jpg,1,1,1,8,11,1,20
9999976_00000_d_0000023.jpg,1,1,1,2,6,3,11
9999976_00000_d_0000024.jpg,1,1,1,5,6,2,13
9999976_00000_d_0000025.jpg,1,1,1,3,5,3,11
9999976_00000_d_0000026.jpg,1,1,1,8,7,1,16
9999976_00000_d_0000027.jpg,0,1,0,0,3,0,3
9999976_00000_d_0000028.jpg,1,1,0,10,1,0,11
9999976_00000_d_0000029.jpg,1,0,0,8,0,0,8
9999976_00000_d_0000030.jpg,1,0,0,5,0,0,5
9999976_00000_d_0000031.jpg,1,0,0,5,0,0,5
9999976_00000_d_0000032.jpg,1,0,0,7,0,0,7
9999976_00000_d_0000033.jpg,1,0,0,7,0,0,7
9999976_00000_d_0000034.jpg,1,0,0,7,0,0,7
9999979_00000_d_0000001.jpg,1,1,1,20,1,1,22
9999979_00000_d_0000002.jpg,1,1,1,48,2,3,53
9999979_00000_d_0000003.jpg,1,1,1,40,5,2,47
9999979_00000_d_0000004.jpg,1,0,0,36,0,0,36
9999979_00000_d_0000005.jpg,1,1,1,45,1,1,47
9999979_00000_d_0000006.jpg,1,1,0,52,7,0,59
9999979_00000_d_0000007.jpg,1,1,0,48,4,0,52
9999979_00000_d_0000008.jpg,1,1,1,20,26,11,57
9999979_00000_d_0000009.jpg,1,1,1,17,21,5,43
9999979_00000_d_0000010.jpg,1,1,1,24,1,2,27
9999979_00000_d_0000011.jpg,1,1,1,14,8,1,23
9999979_00000_d_0000012.jpg,1,1,1,16,12,5,33
9999979_00000_d_0000013.jpg,1,1,1,24,3,2,29
9999979_00000_d_0000014.jpg,1,1,1,30,5,1,36
9999979_00000_d_0000015.jpg,1,1,1,14,15,7,36
9999979_00000_d_0000016.jpg,1,1,1,187,29,2,218
9999979_00000_d_0000017.jpg,1,1,1,114,24,7,145
9999979_00000_d_0000018.jpg,1,1,1,48,27,5,80
9999979_00000_d_0000019.jpg,1,1,1,126,5,1,132
9999979_00000_d_0000020.jpg,1,1,0,19,10,0,29
9999979_00000_d_0000021.jpg,1,1,0,94,4,0,98
9999979_00000_d_0000022.jpg,1,1,0,50,15,0,65
9999979_00000_d_0000023.jpg,1,1,0,155,53,0,208
9999979_00000_d_0000024.jpg,1,1,1,10,21,13,44
9999979_00000_d_0000025.jpg,1,1,1,177,14,4,195
9999979_00000_d_0000026.jpg,1,1,1,80,44,3,127
9999979_00000_d_0000027.jpg,1,1,0,11,4,0,15
9999979_00000_d_0000028.jpg,1,1,1,24,22,2,48
9999979_00000_d_0000029.jpg,1,1,1,87,10,6,103
9999979_00000_d_0000030.jpg,1,1,1,147,4,5,156
9999979_00000_d_0000031.jpg,1,1,0,28,6,0,34
9999979_00000_d_0000032.jpg,1,1,0,19,4,0,23
9999979_00000_d_0000033.jpg,1,1,1,116,21,1,138
9999979_00000_d_0000034.jpg,1,1,0,106,21,0,127
9999979_00000_d_0000035.jpg,1,1,0,41,3,0,44
9999979_00000_d_0000036.jpg,1,1,1,52,9,3,64
9999979_00000_d_0000037.jpg,1,1,1,46,3,9,58
9999979_00000_d_0000038.jpg,1,1,0,20,4,0,24
9999979_00000_d_0000039.jpg,1,1,1,48,5,4,57
9999979_00000_d_0000040.jpg,1,1,1,58,28,11,97
9999979_00000_d_0000041.jpg,1,0,1,52,0,1,53
9999979_00000_d_0000042.jpg,1,1,1,109,7,1,117
9999979_00000_d_0000043.jpg,1,1,1,69,33,2,104
9999979_00000_d_0000044.jpg,1,1,1,80,23,2,105
9999979_00000_d_0000045.jpg,1,1,1,192,19,1,212
9999979_00000_d_0000046.jpg,1,1,0,54,3,0,57
9999979_00000_d_0000047.jpg,1,1,1,153,6,2,161
9999979_00000_d_0000048.jpg,1,1,1,44,6,1,51
9999979_00000_d_0000049.jpg,1,1,0,66,20,0,86
9999979_00000_d_0000050.jpg,1,1,1,65,22,3,90
9999979_00000_d_0000051.jpg,1,1,1,19,11,3,33
9999979_00000_d_0000052.jpg,1,1,1,59,21,5,85
9999979_00000_d_0000053.jpg,1,1,0,64,2,0,66
9999980_00000_d_0000001.jpg,1,1,0,24,23,0,47
9999980_00000_d_0000002.jpg,0,0,1,0,0,9,9
9999980_00000_d_0000003.jpg,1,1,0,4,14,0,18
9999980_00000_d_0000004.jpg,1,1,0,3,1,0,4
9999980_00000_d_0000005.jpg,1,1,1,38,6,15,59
9999986_00000_d_0000001.jpg,1,1,1,39,1,2,42
9999986_00000_d_0000002.jpg,1,1,1,36,2,3,41
9999986_00000_d_0000003.jpg,1,1,0,45,5,0,50
9999986_00000_d_0000004.jpg,1,1,0,33,6,0,39
9999986_00000_d_0000005.jpg,1,1,0,26,4,0,30
9999986_00000_d_0000006.jpg,1,1,1,41,2,1,44
9999986_00000_d_0000007.jpg,1,1,1,39,3,2,44
9999986_00000_d_0000008.jpg,1,1,1,30,2,1,33
9999986_00000_d_0000009.jpg,1,1,1,17,3,1,21
9999986_00000_d_0000010.jpg,1,1,1,38,7,2,47
9999986_00000_d_0000011.jpg,1,1,1,34,12,4,50
9999986_00000_d_0000012.jpg,1,1,1,18,12,2,32
9999986_00000_d_0000013.jpg,1,1,1,22,2,2,26
9999986_00000_d_0000014.jpg,1,1,1,35,6,2,43
9999986_00000_d_0000015.jpg,1,1,1,36,7,3,46
9999986_00000_d_0000016.jpg,1,1,1,17,10,7,34
9999986_00000_d_0000017.jpg,1,1,1,6,12,3,21
9999986_00000_d_0000018.jpg,1,1,1,15,11,5,31
9999986_00000_d_0000019.jpg,1,1,1,28,5,2,35
9999986_00000_d_0000020.jpg,1,1,1,11,6,2,19
9999986_00000_d_0000021.jpg,1,1,1,6,3,5,14
9999986_00000_d_0000022.jpg,1,1,1,3,2,7,12
9999986_00000_d_0000023.jpg,0,1,1,0,5,5,10
9999986_00000_d_0000024.jpg,1,1,0,3,3,0,6
9999986_00000_d_0000025.jpg,1,1,1,10,2,3,15
9999986_00000_d_0000026.jpg,1,1,1,8,3,2,13
9999986_00000_d_0000027.jpg,1,1,1,11,1,2,14
9999986_00000_d_0000028.jpg,1,1,1,1,1,6,8
9999986_00000_d_0000029.jpg,1,1,1,9,3,8,20
9999986_00000_d_0000030.jpg,1,1,1,13,3,8,24
9999986_00000_d_0000031.jpg,0,1,1,0,4,3,7
9999986_00000_d_0000032.jpg,1,1,1,8,6,5,19
9999986_00000_d_0000033.jpg,1,1,1,4,5,5,14
9999986_00000_d_0000034.jpg,1,0,1,11,0,3,14
9999986_00000_d_0000035.jpg,1,1,1,12,4,3,19
9999986_00000_d_0000036.jpg,1,1,1,7,4,7,18
9999986_00000_d_0000037.jpg,1,1,1,12,1,5,18
9999986_00000_d_0000038.jpg,1,1,1,17,5,4,26
9999986_00000_d_0000039.jpg,1,1,1,19,4,3,26
9999986_00000_d_0000040.jpg,1,1,1,1,3,3,7
9999986_00000_d_0000041.jpg,1,1,1,8,5,1,14
9999986_00000_d_0000042.jpg,1,1,1,16,3,3,22
9999986_00000_d_0000043.jpg,1,1,1,17,5,6,28
9999986_00000_d_0000044.jpg,1,1,1,17,5,5,27
9999986_00000_d_0000045.jpg,1,1,0,30,7,0,37
9999986_00000_d_0000046.jpg,1,1,1,22,11,2,35
9999986_00000_d_0000047.jpg,1,1,1,12,6,2,20
9999986_00000_d_0000048.jpg,1,1,1,12,3,3,18
9999986_00000_d_0000049.jpg,1,0,1,2,0,1,3
9999986_00000_d_0000050.jpg,1,0,1,4,0,2,6
9999986_00000_d_0000051.jpg,1,1,1,13,1,4,18
9999986_00000_d_0000052.jpg,1,1,1,3,1,2,6
9999986_00000_d_0000053.jpg,1,1,0,3,3,0,6
9999986_00000_d_0000054.jpg,1,1,1,8,9,2,19
9999986_00000_d_0000055.jpg,1,1,1,32,4,1,37
9999986_00000_d_0000056.jpg,1,1,1,42,1,2,45
9999986_00000_d_0000057.jpg,1,1,1,28,3,1,32
9999986_00000_d_0000058.jpg,1,1,1,37,3,2,42
9999993_00000_d_0000001.jpg,1,1,1,92,25,8,125
9999993_00000_d_0000002.jpg,1,1,1,21,18,7,46
9999993_00000_d_0000003.jpg,1,1,1,30,4,1,35
9999993_00000_d_0000004.jpg,1,1,1,39,7,5,51
9999993_00000_d_0000005.jpg,1,1,1,34,7,2,43
9999993_00000_d_0000006.jpg,1,1,1,57,18,5,80
9999993_00000_d_0000007.jpg,1,1,1,13,7,4,24
9999993_00000_d_0000008.jpg,1,1,1,24,10,5,39
9999993_00000_d_0000009.jpg,1,1,1,51,10,2,63
9999993_00000_d_0000010.jpg,1,1,1,22,17,1,40
9999993_00000_d_0000011.jpg,1,1,1,58,8,4,70
9999993_00000_d_0000012.jpg,1,1,1,28,19,11,58
9999993_00000_d_0000013.jpg,1,1,1,27,14,4,45
9999993_00000_d_0000014.jpg,1,1,1,67,32,12,111
9999993_00000_d_0000015.jpg,1,1,1,31,17,10,58
9999993_00000_d_0000016.jpg,1,1,1,87,19,6,112
9999993_00000_d_0000017.jpg,1,1,1,32,16,8,56
9999993_00000_d_0000018.jpg,1,1,1,13,17,16,46
9999993_00000_d_0000019.jpg,1,1,1,82,18,7,107
9999993_00000_d_0000020.jpg,1,1,1,26,10,3,39
9999993_00000_d_0000021.jpg,1,1,1,49,11,6,66
9999993_00000_d_0000022.jpg,1,1,1,67,27,8,102
9999993_00000_d_0000023.jpg,1,1,1,92,32,2,126
9999993_00000_d_0000024.jpg,1,1,1,91,17,11,119
9999996_00000_d_0000001.jpg,1,0,0,37,0,0,37
9999996_00000_d_0000002.jpg,1,1,0,18,12,0,30
9999996_00000_d_0000003.jpg,1,1,0,51,5,0,56
9999996_00000_d_0000004.jpg,1,0,0,49,0,0,49
9999996_00000_d_0000005.jpg,1,0,0,3,0,0,3
9999996_00000_d_0000006.jpg,1,0,0,3,0,0,3
9999996_00000_d_0000007.jpg,1,0,0,7,0,0,7
9999996_00000_d_0000008.jpg,1,0,0,10,0,0,10
9999996_00000_d_0000009.jpg,1,0,0,5,0,0,5
9999996_00000_d_0000010.jpg,1,0,0,20,0,0,20
9999996_00000_d_0000011.jpg,1,0,0,48,0,0,48
9999996_00000_d_0000012.jpg,1,0,1,33,0,1,34
9999996_00000_d_0000013.jpg,1,1,1,27,5,7,39
9999996_00000_d_0000014.jpg,1,1,1,31,10,5,46
9999996_00000_d_0000015.jpg,1,1,1,13,9,12,34
9999996_00000_d_0000016.jpg,1,1,1,11,12,4,27
9999996_00000_d_0000017.jpg,1,1,1,2,5,5,12
9999996_00000_d_0000018.jpg,1,1,0,16,13,0,29
9999996_00000_d_0000019.jpg,1,1,1,6,2,9,17
9999996_00000_d_0000020.jpg,1,1,1,44,2,2,48
9999996_00000_d_0000021.jpg,1,1,1,14,20,5,39
9999996_00000_d_0000022.jpg,1,1,0,29,3,0,32
9999996_00000_d_0000023.jpg,1,0,0,15,0,0,15
9999996_00000_d_0000024.jpg,1,0,0,59,0,0,59
9999996_00000_d_0000025.jpg,1,0,0,46,0,0,46
9999996_00000_d_0000026.jpg,1,0,0,15,0,0,15
9999996_00000_d_0000027.jpg,1,0,0,14,0,0,14
9999996_00000_d_0000028.jpg,1,1,0,14,1,0,15
9999996_00000_d_0000029.jpg,1,1,0,40,12,0,52
